	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
ATP11A	4921.25	1552.5	4261.25	4295	4832.5	3225	5805	3347.5	2962.5	1476.25	2591.25	2005	1211.25	2073.75	1803.75	6453.75	4282.5	6678.75	2627.5	2511.25	1578.75	2526.25	792.5	1713.75	1270	1858.75	4450	4265	1487.5	6512.5	2316.25	2061.25	1777.5	3167.5	4881.25	2436.25	2616.25	3347.5	906.25	3616.25	1781.25	650	1802.5	1266.25	3911.25	2013.75	1473.75	2431.25	2333.75	4943.75
ATP13A3	6287.5	9686.25	12290	5935	9168.75	5455	9360	12102.5	7717.5	8925	7257.5	7662.5	9122.5	9217.5	10846.25	7680	6771.25	6546.25	6827.5	11753.75	10967.5	6726.25	6981.25	5607.5	11186.25	6505	8636.25	8256.25	7662.5	6631.25	9552.5	8985	6602.5	8385	5482.5	4392.5	5931.25	7936.25	8252.5	8495	6871.25	5401.25	5970	11981.25	9945	12641.25	8173.75	7436.25	6087.5	7052.5
ATP13A4	5807.5	7022.5	15100	14331.25	16486.25	13621.25	7646.25	3683.75	4433.75	13957.5	12831.25	10778.75	14580	9528.75	19851.25	4597.5	11642.5	14570	12406.25	8120	5951.25	8866.25	7091.25	8035	14251.25	13827.5	20330	4561.25	16423.75	5382.5	16222.5	9697.5	10956.25	11926.25	12641.25	8678.75	6468.75	12045	15197.5	6833.75	14402.5	16570	5787.5	15227.5	8528.75	14366.25	18377.5	17975	16235	10395
ATP1A2	59321.25	79775	77040	75591.25	113561.25	69620	56873.75	58500	57037.5	112030	127042.5	97298.75	85946.25	61661.25	102613.75	51428.75	110878.75	76423.75	75921.25	60540	40835	77053.75	66501.25	73587.5	72546.25	90376.25	133047.5	63156.25	89740	54252.5	87707.5	62407.5	60686.25	83167.5	81832.5	54571.25	53462.5	89636.25	100856.25	80655	73795	105877.5	88151.25	108913.75	81517.5	127933.75	106555	111192.5	112736.25	68860
ATP1A3	1345	1380	1485	1322.5	732.5	2056.25	833.75	1726.25	851.25	1627.5	1878.75	1790	1626.25	1352.5	998.75	626.25	1437.5	1416.25	1271.25	1060	1240	1302.5	1438.75	768.75	1250	2042.5	1562.5	938.75	1907.5	1020	456.25	1627.5	1840	1415	1272.5	797.5	1182.5	2265	1726.25	1630	1300	1286.25	1001.25	1165	1061.25	1010	1382.5	1343.75	1240	687.5
ATP1B1	82162.5	71048.75	66833.75	72170	64787.5	61978.75	58855	59253.75	61320	90672.5	78931.25	75647.5	75451.25	83550	57400	55252.5	72670	59477.5	63556.25	73675	77978.75	63900	63586.25	59742.5	55247.5	80056.25	56217.5	60523.75	76983.75	68391.25	40886.25	83713.75	83256.25	69901.25	60458.75	40977.5	58711.25	70838.75	79691.25	67701.25	61383.75	62256.25	62236.25	84365	69635	44211.25	56163.75	75168.75	54510	59995
ATP1B2	63751.25	72373.75	72422.5	62746.25	83783.75	57996.25	56893.75	57193.75	52275	109465	112258.75	74107.5	85911.25	55041.25	93320	56755	101678.75	78833.75	80943.75	71946.25	44137.5	66543.75	52691.25	65381.25	78010	86485	95467.5	57723.75	84350	60430	70057.5	60071.25	62380	77741.25	74441.25	43521.25	56202.5	60892.5	90162.5	67736.25	64193.75	85050	46418.75	82925	65730	72598.75	92821.25	93677.5	72441.25	65620
ATP2A3	191.25	10	111.25	1.25	3.75	1.25	92.5	0	107.5	91.25	1.25	3.75	6.25	23.75	2.5	5	6.25	91.25	105	5	8.75	91.25	0	8.75	2.5	6.25	5	11.25	7.5	0	0	12.5	13.75	7.5	5	1.25	7.5	15	5	93.75	105	95	6.25	95	97.5	103.75	96.25	0	7.5	1.25
ATP2B1	31465	28255	28237.5	37440	31067.5	32916.25	21616.25	30281.25	21732.5	47471.25	43901.25	27713.75	40935	32432.5	35137.5	14802.5	27856.25	35816.25	24331.25	22800	29940	22500	39650	21650	34745	40647.5	29818.75	23668.75	37937.5	25448.75	26520	27662.5	29940	32006.25	36792.5	23006.25	23532.5	29707.5	35496.25	29780	27903.75	28435	26352.5	24501.25	35290	25067.5	22237.5	28230	21097.5	16302.5
ATP2B2	8057.5	8956.25	7756.25	7051.25	3933.75	7792.5	4208.75	4817.5	4021.25	10786.25	8835	6881.25	9131.25	7186.25	7107.5	3007.5	10117.5	7262.5	7973.75	5040	9210	6855	8720	3342.5	8237.5	9738.75	7075	6567.5	9578.75	6366.25	3650	8881.25	9811.25	8126.25	4332.5	2583.75	5376.25	9845	6210	6450	7166.25	4863.75	5165	7866.25	7652.5	5972.5	5478.75	9562.5	4618.75	5696.25
ATP2B3	1360	1128.75	1338.75	1307.5	398.75	1343.75	1090	885	1561.25	1607.5	2316.25	1237.5	1581.25	2071.25	1266.25	666.25	3206.25	1776.25	1083.75	1052.5	1753.75	1321.25	1810	888.75	835	1787.5	1162.5	1387.5	2526.25	1676.25	307.5	1942.5	3668.75	2015	1761.25	495	1392.5	2305	1875	1680	1668.75	1232.5	2051.25	2246.25	1180	1503.75	2657.5	1295	1348.75	1027.5
ATP4A	2.5	3.75	13.75	0	2.5	3.75	2.5	3.75	5	3.75	0	2.5	1.25	6.25	2.5	2.5	3.75	1.25	7.5	2.5	6.25	2.5	7.5	5	1.25	2.5	1.25	5	2.5	2.5	0	7.5	5	2.5	5	3.75	6.25	10	5	5	11.25	6.25	2.5	1.25	6.25	3.75	3.75	1.25	2.5	1.25
ATP6V1A	48818.75	55596.25	50148.75	47876.25	58541.25	35763.75	47968.75	46972.5	45843.75	54418.75	54476.25	49853.75	46692.5	75430	50290	36543.75	56162.5	50267.5	43647.5	45870	63183.75	41662.5	64700	55653.75	48917.5	66610	33915	56668.75	65910	51996.25	56696.25	59431.25	60707.5	72446.25	40851.25	52783.75	68296.25	52386.25	63378.75	49030	47115	61586.25	49561.25	53551.25	57493.75	39490	33986.25	48620	44347.5	49963.75
ATP6V1G2	343.75	420	977.5	1132.5	677.5	330	1223.75	57.5	157.5	1631.25	906.25	811.25	1325	1580	1003.75	183.75	525	981.25	643.75	332.5	1213.75	1533.75	546.25	422.5	1018.75	940	996.25	911.25	1521.25	236.25	712.5	1101.25	2627.5	1046.25	1253.75	75	442.5	1133.75	1385	1202.5	866.25	1003.75	881.25	1146.25	846.25	833.75	423.75	581.25	1252.5	206.25
ATP6V1H	11335	8958.75	9652.5	10117.5	8152.5	11212.5	12496.25	12928.75	7641.25	14412.5	11177.5	12900	13896.25	16391.25	10331.25	6920	8688.75	8397.5	9557.5	12361.25	11767.5	8010	9686.25	9492.5	10148.75	19122.5	9123.75	8048.75	15460	9450	6776.25	10256.25	16866.25	17598.75	9483.75	6058.75	9493.75	17137.5	8965	8120	11945	15442.5	12805	14830	10422.5	7278.75	9063.75	9478.75	7717.5	5527.5
ATP8A1	20878.75	10996.25	20315	10847.5	24440	15153.75	22027.5	11363.75	18560	13362.5	24322.5	13842.5	10688.75	21762.5	15122.5	30987.5	19780	18893.75	24930	24160	10095	27828.75	6430	16662.5	14057.5	12388.75	17056.25	10645	12256.25	13998.75	16531.25	14600	12830	14481.25	10928.75	3483.75	12788.75	12356.25	21181.25	10691.25	11713.75	11698.75	13576.25	20425	19121.25	16620	5315	16975	27746.25	34190
ATP8B4	353.75	538.75	502.5	1132.5	566.25	561.25	261.25	216.25	117.5	357.5	451.25	42.5	1500	657.5	775	220	437.5	1040	506.25	181.25	878.75	445	332.5	131.25	927.5	633.75	1105	391.25	697.5	125	271.25	390	517.5	18.75	1246.25	103.75	237.5	506.25	1028.75	613.75	351.25	60	595	270	568.75	851.25	650	70	972.5	382.5
ATP9A	11381.25	11068.75	5916.25	16352.5	6588.75	7615	10182.5	19632.5	8196.25	11107.5	7468.75	15328.75	11085	10507.5	16821.25	6785	10931.25	7450	8068.75	6980	9233.75	8160	17098.75	7846.25	17381.25	10660	10415	11175	11888.75	9216.25	7903.75	10662.5	12832.5	9556.25	7333.75	20235	17381.25	13502.5	11288.75	11390	7496.25	8525	5731.25	12866.25	11108.75	6018.75	9736.25	7383.75	9332.5	5015
ATPIF1	16563.75	16488.75	14520	15468.75	14018.75	17908.75	15736.25	15518.75	15231.25	20687.5	16835	16442.5	17190	18565	17593.75	13062.5	15208.75	16863.75	16156.25	17771.25	16982.5	16255	15408.75	12190	15193.75	22546.25	13952.5	16302.5	17953.75	17261.25	10602.5	17287.5	23277.5	19627.5	13068.75	11993.75	18345	19291.25	19500	15105	14831.25	19613.75	18302.5	22478.75	15382.5	11250	12995	16090	14587.5	16505
ATRNL1	3927.5	4901.25	2507.5	4416.25	1880	4286.25	2505	2191.25	7525	4457.5	7463.75	4570	8511.25	11762.5	5512.5	1565	9275	5193.75	5433.75	2593.75	5371.25	8607.5	7535	6925	4762.5	9221.25	5180	4501.25	8933.75	4935	2778.75	7710	5171.25	7353.75	5051.25	2782.5	8086.25	7303.75	3907.5	8393.75	8738.75	6638.75	8833.75	9831.25	7215	5355	4585	5478.75	3980	2391.25
ATXN10	10207.5	9658.75	14111.25	12696.25	8607.5	11070	9783.75	8706.25	13193.75	10370	12318.75	15842.5	16042.5	13853.75	11826.25	9593.75	10495	12578.75	12773.75	14811.25	10811.25	12405	13421.25	8651.25	13238.75	13261.25	10210	12215	16212.5	14972.5	12511.25	12665	15135	18985	12913.75	8451.25	11512.5	15257.5	12595	9867.5	12493.75	8800	13850	11073.75	9946.25	7337.5	10743.75	11692.5	10471.25	12308.75
AVIL	582.5	1738.75	1423.75	2117.5	2707.5	2381.25	346.25	3688.75	388.75	2005	2461.25	3540	2206.25	387.5	1176.25	1105	2145	1587.5	602.5	451.25	1352.5	790	1225	1105	3731.25	1271.25	2777.5	460	1221.25	1815	971.25	410	886.25	1007.5	2522.5	3540	2581.25	2297.5	5001.25	3712.5	1698.75	2153.75	942.5	923.75	1947.5	1315	2401.25	1312.5	2947.5	1470
AVPR1A	5	6.25	15	315	3.75	0	0	313.75	636.25	2.5	1.25	315	316.25	317.5	0	3.75	316.25	0	11.25	0	320	0	0	317.5	0	1.25	1.25	3.75	7.5	1.25	0	5	6.25	320	0	0	0	322.5	6.25	2.5	10	3.75	0	315	1.25	5	0	313.75	0	1.25
AXDND1	35	17.5	75	1.25	0	0	50	0	35	6.25	0	1.25	0	10	6.25	5	25	0	11.25	2.5	5	30	23.75	41.25	1.25	2.5	0	8.75	28.75	31.25	2.5	6.25	28.75	35	5	0	23.75	11.25	6.25	0	15	33.75	1.25	25	0	7.5	1.25	23.75	1.25	3.75
AXIN2	348.75	1307.5	1473.75	1495	1535	1636.25	931.25	3128.75	2161.25	1373.75	1251.25	4531.25	1192.5	1815	718.75	426.25	562.5	1108.75	742.5	650	1935	1142.5	2100	1952.5	3193.75	2851.25	1811.25	1377.5	1880	1275	997.5	2081.25	370	582.5	1730	8551.25	3743.75	1461.25	446.25	3668.75	1801.25	757.5	1272.5	1257.5	1921.25	2813.75	1796.25	1263.75	391.25	130
AXL	37286.25	61622.5	57912.5	56182.5	61323.75	48703.75	35315	30407.5	35327.5	70287.5	80018.75	41636.25	72450	47250	86217.5	44600	69258.75	68631.25	57491.25	51283.75	39085	64212.5	31218.75	49116.25	62765	51198.75	88522.5	38308.75	86695	38876.25	73442.5	39986.25	41405	42505	53237.5	22660	34758.75	58721.25	77982.5	44222.5	39543.75	69508.75	58215	66761.25	55431.25	87765	97115	78392.5	78018.75	46512.5
AZGP1	186.25	195	85	97.5	56.25	113.75	190	218.75	298.75	67.5	32.5	25	138.75	102.5	36.25	86.25	152.5	23.75	87.5	43.75	36.25	100	42.5	202.5	36.25	1.25	0	76.25	71.25	102.5	2.5	140	108.75	88.75	120	57.5	61.25	116.25	87.5	56.25	168.75	258.75	88.75	118.75	66.25	25	13.75	23.75	1.25	77.5
B3GALNT1	9670	12538.75	7671.25	10411.25	7588.75	8680	10985	7381.25	11018.75	15292.5	11998.75	12862.5	11422.5	16853.75	12932.5	4670	12661.25	5721.25	7583.75	8685	13147.5	11361.25	16063.75	7123.75	14613.75	13903.75	8060	13977.5	11767.5	7871.25	6251.25	11767.5	17667.5	9766.25	9857.5	5633.75	10136.25	12223.75	12771.25	11980	7755	10338.75	9916.25	13593.75	12718.75	9210	9280	10028.75	10568.75	6853.75
B3GALT2	2021.25	3142.5	5385	3191.25	3286.25	2057.5	2160	1886.25	4256.25	3506.25	4611.25	2540	4422.5	4353.75	3443.75	1048.75	2851.25	3458.75	2293.75	2200	4831.25	1606.25	1792.5	4373.75	2020	4633.75	2553.75	2138.75	4567.5	2806.25	1126.25	2175	4060	4012.5	2863.75	1141.25	2155	3863.75	4881.25	2168.75	4893.75	2431.25	2565	3350	3488.75	1815	1676.25	3781.25	3637.5	1876.25
B3GALT5	3.75	12.5	127.5	65	56.25	112.5	56.25	0	7.5	0	112.5	17.5	56.25	3.75	8.75	60	73.75	112.5	7.5	0	3.75	0	8.75	12.5	0	65	112.5	30	3.75	0	0	21.25	3.75	30	56.25	0	0	7.5	12.5	0	25	30	17.5	56.25	8.75	60	65	0	56.25	0
B3GNT2	2310	1741.25	2661.25	4846.25	15718.75	173.75	2397.5	9886.25	1020	291.25	313.75	18943.75	243.75	1440	472.5	597.5	30	162.5	822.5	685	436.25	1227.5	165	4225	4017.5	1627.5	126.25	1193.75	242.5	2728.75	2965	1480	230	1981.25	3367.5	25130	11280	1283.75	197.5	9756.25	4778.75	850	4312.5	70	5093.75	1363.75	250	1213.75	118.75	948.75
B3GNT9	1831.25	391.25	18.75	102.5	833.75	926.25	1577.5	172.5	47.5	338.75	1275	383.75	387.5	878.75	0	18.75	426.25	190	340	21.25	103.75	1091.25	57.5	800	62.5	311.25	152.5	236.25	298.75	115	10	253.75	133.75	1645	111.25	345	1097.5	180	896.25	186.25	213.75	1766.25	812.5	1157.5	17.5	128.75	268.75	571.25	22.5	30
B4GALNT4	531.25	173.75	420	352.5	562.5	190	170	900	177.5	527.5	263.75	263.75	266.25	218.75	741.25	103.75	370	138.75	561.25	275	82.5	881.25	178.75	196.25	151.25	245	640	123.75	285	160	206.25	110	61.25	263.75	266.25	273.75	112.5	225	725	233.75	243.75	133.75	121.25	81.25	206.25	345	388.75	361.25	623.75	631.25
B4GALT1	1113.75	2482.5	1512.5	4698.75	2237.5	1090	3463.75	4830	6290	3857.5	4190	4296.25	7050	6526.25	2977.5	1323.75	5111.25	3587.5	1668.75	1203.75	5067.5	2407.5	3826.25	5030	2887.5	3201.25	3950	2557.5	3605	3826.25	2487.5	2352.5	1641.25	3632.5	3950	3876.25	2678.75	5882.5	3756.25	1956.25	3631.25	1453.75	3768.75	4160	5048.75	4596.25	4391.25	5147.5	2762.5	898.75
B4GALT6	3766.25	8737.5	7880	5417.5	6508.75	9565	4078.75	4208.75	7228.75	6453.75	9483.75	10687.5	6202.5	7570	7960	2225	6630	6553.75	5481.25	4690	9015	5462.5	5946.25	4006.25	7593.75	8835	6631.25	5993.75	4765	5966.25	4107.5	6653.75	8348.75	9321.25	6256.25	5640	9306.25	7772.5	7376.25	5406.25	6348.75	9538.75	5756.25	5927.5	10492.5	5071.25	11456.25	5527.5	6661.25	8632.5
BAALC	8545	11583.75	10442.5	9717.5	13097.5	7683.75	12630	12915	7362.5	14566.25	15748.75	10531.25	16387.5	15060	8526.25	8795	16818.75	8816.25	10538.75	14898.75	7272.5	7663.75	12298.75	17315	11470	12291.25	9557.5	17716.25	10585	8920	33118.75	14355	7922.5	12362.5	10255	9821.25	9657.5	10853.75	13323.75	8677.5	10638.75	19343.75	10910	18131.25	7800	18796.25	11862.5	12046.25	11687.5	12167.5
BACE1	10985	14482.5	9508.75	11047.5	7586.25	13461.25	15290	10098.75	18478.75	8537.5	8641.25	7445	10227.5	12957.5	12533.75	13750	13267.5	13675	11821.25	18262.5	12145	19398.75	14171.25	12268.75	14316.25	9143.75	8683.75	16085	15671.25	18288.75	11128.75	14740	15258.75	9972.5	10933.75	6053.75	11908.75	18188.75	9626.25	12618.75	9582.5	11740	10160	10716.25	15145	7773.75	11782.5	12813.75	15222.5	13806.25
BACE2	145	281.25	295	868.75	1.25	253.75	512.5	490	6.25	235	245	235	485	142.5	42.5	62.5	466.25	793.75	252.5	353.75	333.75	63.75	330	156.25	53.75	933.75	242.5	46.25	233.75	6.25	22.5	152.5	3.75	388.75	232.5	0	328.75	143.75	247.5	370	475	5	12.5	11.25	150	257.5	480	615	23.75	418.75
BACH1	6566.25	3507.5	6971.25	6088.75	3632.5	5666.25	4996.25	5268.75	4870	7015	4386.25	4858.75	7370	5525	5230	6482.5	4355	5371.25	5933.75	4075	5983.75	7816.25	2506.25	5900	7040	2666.25	11796.25	7066.25	5703.75	4321.25	10532.5	4923.75	3217.5	5481.25	6073.75	2073.75	1847.5	4372.5	8743.75	3993.75	3521.25	2355	5610	5245	3770	5075	4192.5	3083.75	7067.5	5856.25
BAG2	1500	495	245	486.25	653.75	256.25	601.25	781.25	686.25	453.75	1105	330	467.5	728.75	767.5	1673.75	705	1502.5	593.75	457.5	407.5	1041.25	147.5	1037.5	178.75	983.75	481.25	1638.75	1118.75	393.75	866.25	832.5	381.25	348.75	670	1.25	126.25	220	738.75	227.5	612.5	361.25	618.75	840	933.75	220	623.75	862.5	473.75	1100
BAG4	52522.5	55563.75	47630	56182.5	36025	44237.5	42031.25	39960	48117.5	77430	63001.25	54762.5	58847.5	70463.75	65872.5	32890	47860	53201.25	47038.75	46386.25	68891.25	57032.5	50962.5	36933.75	51477.5	61418.75	56006.25	57708.75	75071.25	50228.75	26585	65532.5	76195	64128.75	60495	22667.5	41955	65861.25	59535	49396.25	61525	60163.75	58211.25	52695	73770	45308.75	44876.25	51651.25	58088.75	41982.5
BAIAP3	875	1460	1123.75	363.75	705	1220	1356.25	1055	418.75	1677.5	415	2027.5	1386.25	1618.75	370	425	758.75	253.75	1427.5	468.75	726.25	1468.75	877.5	1021.25	612.5	988.75	80	898.75	1107.5	522.5	403.75	940	1513.75	922.5	1187.5	462.5	500	923.75	647.5	1418.75	1632.5	1083.75	841.25	808.75	927.5	755	298.75	321.25	551.25	328.75
BAMBI	1808.75	995	2387.5	2426.25	595	1183.75	2166.25	4383.75	1661.25	453.75	326.25	803.75	1320	1646.25	1111.25	1770	383.75	612.5	1366.25	1537.5	1410	563.75	1460	1608.75	880	2055	682.5	1526.25	51.25	2021.25	456.25	1795	1298.75	1676.25	520	1717.5	1630	1681.25	407.5	2027.5	1573.75	1018.75	823.75	947.5	2117.5	580	1156.25	2146.25	91.25	1530
BANF1	2980	3273.75	2875	3967.5	2175	2120	3400	3352.5	4182.5	3308.75	3216.25	3927.5	2996.25	4380	3347.5	1957.5	3091.25	2840	3072.5	2652.5	2747.5	2821.25	2515	2606.25	2858.75	3991.25	1525	2642.5	2760	2036.25	1285	3148.75	3398.75	3363.75	2690	2726.25	3142.5	3842.5	3022.5	2831.25	2927.5	3498.75	2930	3377.5	3043.75	2433.75	2987.5	3213.75	1865	1617.5
BANK1	2.5	12.5	10	10	1.25	6.25	5	3890	2.5	6.25	3.75	988.75	2.5	2.5	982.5	975	15	5	7.5	0	8.75	0	980	8.75	978.75	11.25	0	23.75	1.25	972.5	6.25	21.25	7.5	27.5	2.5	1950	972.5	7.5	13.75	1.25	27.5	31.25	18.75	0	7.5	7.5	987.5	975	8.75	1.25
BARX2	1.25	1.25	16.25	11.25	0	11.25	0	0	2.5	33.75	11.25	0	11.25	1.25	0	1.25	11.25	22.5	2.5	0	1.25	0	0	1.25	22.5	11.25	0	1.25	12.5	0	0	12.5	12.5	1.25	0	0	0	2.5	23.75	0	2.5	12.5	0	0	11.25	12.5	0	11.25	0	0
BASP1	5085	3881.25	4732.5	3220	2905	4353.75	3270	5753.75	3635	4615	3231.25	5135	4136.25	4022.5	2982.5	3121.25	4266.25	2830	3860	3796.25	3548.75	3813.75	3233.75	3963.75	5156.25	4628.75	2981.25	3380	3848.75	3063.75	3136.25	3392.5	2947.5	4067.5	4197.5	4041.25	4515	3880	3377.5	4573.75	4600	2950	3566.25	2965	3272.5	3287.5	2486.25	2488.75	2703.75	3922.5
BATF2	2.5	2.5	6.25	2.5	0	5	3.75	20	2.5	1.25	1.25	7.5	1.25	1.25	7.5	6.25	0	1.25	5	0	1.25	3.75	7.5	3.75	5	6.25	6.25	1.25	7.5	5	3.75	1.25	3.75	1.25	3.75	10	5	10	1.25	1.25	5	5	3.75	5	0	5	5	5	0	0
BATF3	63.75	188.75	261.25	646.25	65	18.75	532.5	222.5	71.25	411.25	335	32.5	345	31.25	192.5	557.5	18.75	420	71.25	471.25	81.25	252.5	80	61.25	72.5	365	266.25	1422.5	358.75	72.5	90	513.75	65	111.25	517.5	195	511.25	77.5	168.75	300	26.25	71.25	42.5	1.25	716.25	11.25	33.75	3.75	85	531.25
BBOX1	2242.5	1930	4225	2766.25	3845	1552.5	1291.25	2276.25	1552.5	5075	4833.75	1472.5	3108.75	561.25	3762.5	3058.75	1582.5	2703.75	762.5	2723.75	1566.25	377.5	1062.5	2445	2506.25	2735	4992.5	1148.75	2143.75	3376.25	2037.5	2301.25	1128.75	2135	4950	1468.75	1365	1256.25	3057.5	3041.25	877.5	1918.75	336.25	1335	1907.5	1660	2936.25	3328.75	1648.75	3808.75
BBS10	1958.75	2080	2886.25	1978.75	3321.25	1202.5	1325	1081.25	1202.5	2797.5	2531.25	1823.75	2780	1372.5	3475	1240	1998.75	3185	1243.75	1892.5	2188.75	943.75	1003.75	1503.75	2660	4575	1537.5	875	780	2202.5	1081.25	1662.5	2165	3852.5	2440	860	666.25	2693.75	3971.25	1267.5	882.5	2611.25	1782.5	396.25	410	1186.25	1131.25	3697.5	3545	2477.5
BBS2	13652.5	12743.75	20020	24805	27997.5	26030	21256.25	10543.75	18338.75	27013.75	24310	14817.5	22618.75	21383.75	22815	26421.25	29457.5	28563.75	22820	20525	17973.75	19492.5	14133.75	21143.75	21982.5	29593.75	29673.75	17787.5	26170	10667.5	32911.25	20223.75	15623.75	19510	24566.25	5587.5	10935	24363.75	22718.75	10736.25	17463.75	24837.5	13533.75	22593.75	15833.75	23366.25	15943.75	25251.25	23631.25	23052.5
BCAM	2.5	0	0	0	0	12.5	2.5	1.25	3.75	2.5	0	5	0	5	2.5	5	0	3.75	7.5	8.75	1.25	13.75	8.75	2.5	2.5	3.75	3.75	5	5	13.75	0	2.5	11.25	2.5	2.5	0	7.5	3.75	5	1.25	6.25	11.25	6.25	15	6.25	1.25	6.25	6.25	0	1.25
BCAN	13205	22941.25	10265	17293.75	19707.5	10978.75	16278.75	16271.25	10176.25	19978.75	18688.75	13238.75	14927.5	8622.5	15208.75	6117.5	12347.5	13705	17998.75	6997.5	10213.75	13115	12807.5	15748.75	13800	13713.75	18937.5	8962.5	12351.25	13775	13816.25	15311.25	20748.75	18462.5	12317.5	12991.25	12307.5	22138.75	14672.5	21762.5	10400	16865	12823.75	13668.75	18325	27560	18657.5	22287.5	17372.5	9623.75
BCAS1	12598.75	17621.25	5952.5	11902.5	10512.5	6748.75	19083.75	13587.5	12902.5	6648.75	6035	4442.5	9003.75	6801.25	4473.75	21440	5966.25	11543.75	14920	16668.75	5935	13793.75	7891.25	10197.5	13512.5	5515	7631.25	9520	5022.5	16011.25	26311.25	14086.25	11251.25	6692.5	7668.75	6293.75	9092.5	10543.75	7888.75	11072.5	3101.25	6188.75	11178.75	3235	13151.25	31756.25	10701.25	9343.75	10902.5	19152.5
BCAS3	4778.75	10312.5	4788.75	5393.75	6153.75	4623.75	8455	2460	8751.25	11975	3786.25	6987.5	5031.25	8151.25	5717.5	4171.25	9788.75	3661.25	9396.25	4663.75	8927.5	11273.75	7691.25	6126.25	3668.75	5223.75	3602.5	7256.25	12927.5	5673.75	2698.75	15713.75	22607.5	3900	6628.75	1116.25	1805	11203.75	4553.75	11361.25	11883.75	7908.75	6508.75	9657.5	9718.75	7571.25	4388.75	4131.25	10165	7323.75
BCAT1	19116.25	15077.5	12295	20327.5	9406.25	15181.25	17885	14293.75	24716.25	10467.5	18730	20128.75	13821.25	20425	21605	34748.75	12807.5	21257.5	17467.5	29162.5	23318.75	26680	16887.5	10783.75	19220	17021.25	14562.5	24936.25	18548.75	26381.25	27361.25	20482.5	11751.25	17066.25	11820	15688.75	11030	15925	19552.5	14980	10158.75	14911.25	25200	13537.5	17672.5	20481.25	16426.25	18270	15475	28231.25
BCHE	1618.75	3278.75	2495	4272.5	2183.75	1680	6541.25	1786.25	3617.5	3435	1350	3195	1993.75	2185	4170	5556.25	1057.5	5517.5	3353.75	9963.75	3562.5	4306.25	1705	2746.25	4181.25	1455	2782.5	1928.75	1388.75	5438.75	7458.75	3855	5413.75	4096.25	3132.5	228.75	2562.5	2256.25	2061.25	4575	3146.25	4193.75	4658.75	1605	1626.25	6503.75	3630	7217.5	4748.75	3913.75
BCKDHB	1192.5	2882.5	2040	2751.25	5690	1778.75	1571.25	6561.25	1268.75	2556.25	1362.5	2397.5	1617.5	1593.75	3106.25	706.25	1420	2351.25	852.5	412.5	848.75	1452.5	2756.25	2183.75	1775	1180	1792.5	421.25	1643.75	2616.25	618.75	1663.75	1896.25	2087.5	2898.75	3955	1016.25	2632.5	3428.75	5851.25	1758.75	1321.25	1153.75	2102.5	1840	1581.25	3618.75	1358.75	1525	1085
BCL11A	7566.25	8293.75	6347.5	13136.25	12828.75	8722.5	3822.5	13540	5062.5	12167.5	7407.5	17311.25	7943.75	6950	9695	6982.5	7010	8243.75	6873.75	2783.75	7967.5	4685	10685	4293.75	13610	9680	12916.25	7453.75	12526.25	7453.75	3682.5	6995	6558.75	8501.25	6012.5	19653.75	15158.75	4171.25	8960	19075	7210	8482.5	9046.25	8892.5	6453.75	7120	8326.25	11895	4582.5	2921.25
BCL11B	2695	1258.75	1100	1852.5	913.75	903.75	1910	2933.75	2923.75	1117.5	3565	835	1292.5	3601.25	1586.25	2860	1360	2185	3093.75	2508.75	2682.5	975	1100	2112.5	1411.25	2082.5	342.5	2671.25	2265	1622.5	880	2631.25	1738.75	2357.5	1381.25	3898.75	5947.5	858.75	1430	2625	3460	2748.75	1992.5	1752.5	1286.25	1918.75	1758.75	1382.5	1290	628.75
BCL2	2277.5	648.75	346.25	1098.75	2545	932.5	417.5	6486.25	367.5	2511.25	3576.25	7863.75	1168.75	668.75	1595	696.25	553.75	1077.5	1258.75	223.75	1293.75	515	900	688.75	3592.5	950	1743.75	363.75	1510	1285	640	681.25	952.5	1705	1165	5801.25	5680	1065	3038.75	3347.5	323.75	595	521.25	2192.5	3360	2286.25	4826.25	3340	1355	796.25
BCL2A1	270	3731.25	160	2537.5	100	393.75	3553.75	130	3241.25	1281.25	3900	27.5	207.5	3745	1650	18.75	23.75	3801.25	292.5	48.75	1308.75	3538.75	3795	3576.25	1465	1338.75	2875	875	2606.25	6651.25	4522.5	308.75	1.25	356.25	2853.75	4573.75	27.5	3350	2617.5	3192.5	9847.5	380	467.5	23.75	5263.75	3890	4448.75	0	106.25	7.5
BCL2L10	1.25	1.25	1183.75	0	428.75	327.5	321.25	0	2.5	375	107.5	321.25	120	13.75	696.25	1.25	6.25	0	645	0	55	321.25	327.5	322.5	107.5	60	113.75	1.25	1.25	0	0	335	376.25	67.5	6.25	0	321.25	8.75	108.75	6.25	651.25	1.25	327.5	53.75	53.75	322.5	0	0	53.75	53.75
