	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
BMP8B	44	64	3	33	5	23	9	13	17	11	3	0	30	48	38	3	5	6	7	19	9	15	18	45	30	15	43	38	7	15	20	66	0	7	15	33	45	16	41	33	17	6	1	9	11	7	2	1	4	34
BMPR1A	804	636	470	363	390	995	1274	858	1210	1046	952	673	1122	1135	435	1260	409	1110	648	445	455	913	1028	521	892	1174	331	315	401	1186	248	821	820	1066	942	764	832	328	448	794	653	794	513	432	218	570	921	528	267	430
BMPR1B	33260	26273	40021	31346	36451	32446	43951	22736	38108	34371	37759	28020	34465	33001	26842	29907	31292	30542	42656	41515	40090	39759	36928	26850	51076	39924	44350	14729	22153	30730	28137	24636	27092	16515	40186	24534	36933	26304	26704	33536	27360	33342	19470	36106	21296	30797	33991	15099	33228	27421
BMPR2	11578	11272	13276	15171	13424	13531	16982	21099	20856	13199	16384	11329	13908	20422	10640	12795	16122	16175	11488	19724	14252	13224	7405	17621	12303	16008	19788	13890	10517	12053	16682	17312	10171	11581	18010	11599	18221	14887	14545	12759	15348	17550	13814	19338	10340	13125	15015	14018	11454	17824
BMX	25	140	0	1	0	0	2	141	12	24	1	1	1	13	1	1	3	14	1	140	2	1	3	0	2	1	143	2	143	14	3	1	144	13	13	141	1	3	3	1	2	1	142	16	1	3	2	143	13	14
BNC2	207	232	760	35	126	1167	1098	16	230	447	1316	152	15	33	149	481	365	128	253	17	79	1	10	27	352	514	239	39	12	655	375	255	34	32	455	22	126	537	637	3	14	1612	4	13	839	422	601	679	33	12
BNIP2	4787	3216	1482	1506	1717	2686	4390	3932	2472	1675	2114	3630	3606	4320	1120	3097	2635	1617	2175	2522	2889	3013	1568	5486	2663	992	3489	1754	950	2800	3787	1722	3468	4142	4002	3791	2106	4199	1688	2162	2427	4057	1067	2817	1840	1884	2753	2444	3676	3927
BNIP3L	29949	29388	36075	28795	22503	31653	27146	30987	26493	32823	32912	33577	28325	39440	25128	27846	24876	36871	28263	29440	23328	36543	30838	30811	27080	28798	24977	29790	37005	31858	21520	32427	30929	27285	29675	33151	26695	26909	27857	35682	28490	28806	32722	31108	30707	26437	34468	32938	17802	29114
BNIPL	128	263	140	170	272	137	452	332	143	182	178	122	120	129	446	321	59	196	143	323	182	72	368	227	125	264	302	347	226	275	282	197	134	354	290	25	312	144	195	144	72	103	165	71	316	70	35	189	297	208
BOC	381	46	200	35	187	361	190	178	6	360	55	47	64	5	361	40	320	507	60	9	821	330	57	104	65	177	342	19	495	88	50	101	32	28	234	183	47	339	216	186	87	327	28	209	261	387	39	35	365	373
BPGM	1559	2473	2097	1688	1423	1308	2047	1708	1655	2560	1646	1752	3020	2896	1805	2115	2030	2246	1950	1562	1747	1293	2615	948	1984	1901	2891	1550	2260	2253	1449	1402	2215	1470	2169	1161	1160	2523	2100	2531	2016	1586	2367	2677	2563	2135	2191	1943	1617	2118
BPIFB1	2	1	15	14	1	1	15	13	0	1	3	1	2	0	3	0	0	26	0	13	1	0	2	13	14	0	1	1	2	2	2	13	0	0	14	1	0	1	15	1	1	0	1	17	4	2	0	1	1	2
BPNT1	536	417	883	887	363	311	297	731	659	483	818	375	862	338	663	861	397	713	514	611	472	357	1492	381	382	578	251	331	690	521	286	444	399	540	622	1178	685	552	520	427	708	616	230	703	398	379	567	159	557	611
BRAP	779	3551	3450	5552	1792	5936	7993	1444	1383	6354	8468	1498	1737	5997	6592	5901	6530	1575	6952	1709	6264	1670	966	1503	2555	875	1902	1420	1070	1202	4849	10861	5142	2242	1819	1175	2304	2056	2142	2056	1590	11853	1945	1252	883	2197	5643	5849	2234	1729
BRCA1	417	239	370	183	536	1368	247	546	1264	2347	223	1612	363	519	1583	1332	317	2670	196	88	150	286	1512	545	127	127	430	430	898	1310	326	170	1509	749	118	506	402	33	852	380	148	245	53	464	381	182	411	2345	398	1600
BSG	3451	2997	6791	5418	4962	4692	4240	4878	4802	5855	4748	5420	5102	4631	3959	3774	4919	4775	3777	5820	4593	3330	4705	4571	3257	4691	5594	5500	4440	3925	4105	6124	4170	3201	4773	3960	3964	3561	6280	4625	5950	4169	5708	4935	4281	4118	3741	4940	3755	3775
BSN	4169	2085	4181	8492	4861	7088	6023	5681	5292	5430	3854	3205	5307	4717	3828	5152	4372	4024	2567	4762	2995	3236	1724	4457	4424	4693	5371	4633	3118	2768	4144	5051	1783	5360	6252	2495	5736	3926	6341	5224	2996	4223	4651	3842	3847	2001	4042	7998	4697	2225
BST2	1648	181	1383	429	1433	277	124	155	593	390	3679	1072	85	321	2448	698	259	515	154	404	733	98	107	2701	1249	1142	1478	681	836	368	544	1090	1786	281	773	910	1998	1663	373	337	1122	992	2373	439	1359	403	273	465	307	1015
BTBD11	4382	4540	2239	5441	4575	5065	3602	4820	4063	3460	3565	3711	3295	4611	5337	5221	6006	5127	4014	4605	2958	4222	4029	3998	3611	4150	3758	3695	2741	5212	3627	6925	4195	8368	3414	4644	2796	4193	4182	4479	3299	2315	4704	4203	5915	2718	4745	3408	4153	4630
BTBD16	34	128	54	37	1	134	69	0	51	9	141	35	140	268	65	144	31	182	91	58	32	56	120	42	64	89	42	31	68	34	6	82	52	151	146	131	67	87	48	112	124	14	24	233	184	73	84	22	65	110
BTBD17	1	4	0	44	5	0	54	0	0	0	4	43	0	6	3	2	2	4	2	45	6	2	3	44	1	45	1	1	5	44	88	0	1	0	2	4	3	48	4	2	44	45	0	4	43	1	1	44	2	1
BTG1	7109	5976	10508	8143	8022	10093	8500	8091	6768	8550	10241	7472	8629	5853	8689	9420	8785	8208	6066	6908	5874	7233	7295	7138	8970	9018	6178	7022	6303	7821	7123	7643	5070	4643	10713	5134	8805	5648	9696	5861	6941	8908	7869	7398	8771	8323	7447	9414	6185	6861
BTG2	9783	7186	9916	8153	6993	7045	6141	8944	9271	11352	13848	8818	12605	12124	10330	5260	7200	8802	11142	6428	7592	6979	10976	10988	10294	11989	8775	9281	6701	8455	7602	11921	13191	7628	11409	9391	8431	13875	7385	6602	10796	9934	15729	8050	9185	5974	9048	8365	5044	11838
BTK	706	112	264	238	244	120	30	816	585	704	165	370	392	272	429	68	177	674	144	195	205	82	156	215	339	13	249	330	258	576	42	263	562	994	73	280	162	724	228	405	228	352	469	444	278	110	525	626	207	458
BTNL9	88	191	386	30	356	446	185	3	95	362	480	548	85	394	89	302	14	86	191	597	330	630	372	320	129	25	100	321	479	365	35	113	282	196	412	19	384	8	852	0	29	19	29	135	99	1	554	196	101	292
C1GALT1C1	3200	4447	3856	2456	3746	3008	5705	2643	5508	3563	1256	6966	3559	7229	2347	3530	3718	6764	3649	3707	3471	2950	3308	4650	2542	3914	1634	4761	5664	5471	4150	6262	6284	3988	4639	3149	2253	2744	6526	7161	4458	5929	2941	5284	3916	4857	3641	3582	2287	2767
C1QA	652	955	745	1165	843	1137	341	148	512	296	1778	347	248	359	1048	971	637	728	812	11	737	888	856	7	1292	417	80	521	8	411	1489	575	560	145	1415	30	386	435	416	81	12	2110	486	1206	906	1070	387	955	201	596
C1QB	2737	2894	752	4368	2079	1984	1494	1004	3691	908	3994	157	92	201	3037	491	434	254	1873	291	2033	1756	1702	646	3443	1621	31	2460	2	598	3002	358	289	375	1922	45	1993	352	263	301	1869	3140	4029	4454	577	8272	843	420	1227	811
C1QC	159	264	318	619	151	585	490	39	140	421	699	115	128	431	539	609	498	137	530	102	530	169	173	11	323	100	26	153	1	233	623	786	472	145	311	16	206	149	130	122	201	1006	167	323	271	365	390	509	166	75
C1QTNF9	0	1	46	3	0	2	1	23	0	27	0	2	0	0	23	1	0	0	0	3	0	1	24	1	26	2	25	23	25	25	0	0	2	27	46	0	23	4	1	25	23	0	0	0	46	2	0	3	0	0
C1R	357	174	1149	1169	2530	2354	1615	1474	493	1035	2920	1188	1459	863	455	1460	1795	157	2625	526	853	939	1272	1259	1231	1316	364	1006	698	2365	4745	819	2076	251	896	1009	939	1414	877	1839	244	1589	2527	2472	1006	340	4051	579	821	270
C1RL	41	1	7	12	124	87	182	75	44	38	9	0	44	42	17	105	111	54	27	22	88	111	150	75	197	13	23	1	31	137	45	151	42	54	69	52	111	22	35	23	137	116	0	22	98	62	27	69	13	28
C2CD2	3183	1990	1766	2565	1983	2347	586	1910	2611	2907	4732	2262	506	2245	1343	574	769	855	2142	3072	779	3846	2088	3940	4148	3855	2948	1150	3206	2672	2101	1884	2850	3181	2031	2614	1230	5111	2542	2226	3458	2108	3098	1152	1086	3393	1422	2840	1639	2576
C3	12079	12715	1325	12667	10142	7652	5599	5225	11217	3415	14866	739	3612	2907	12562	4302	4101	2157	8925	2317	11370	7915	10625	3640	13111	4439	2350	11488	91	1108	12083	2553	5347	2051	7566	4771	7294	6788	2341	1919	4244	16309	16425	13310	5781	27936	4699	4084	5913	8382
C3AR1	5193	6885	37	4207	1449	2303	4441	2565	4130	3952	5881	3096	950	3385	2613	6177	5126	683	4356	467	4675	2910	4148	3537	8109	1809	4464	3158	266	528	5238	2558	1175	2684	4493	2255	2913	4499	2717	1488	159	10099	6183	5949	2547	14510	725	1838	5706	3252
C5AR1	148	283	246	69	257	107	116	358	227	64	335	546	39	26	670	194	552	136	81	112	522	356	168	337	175	90	72	324	46	409	154	31	307	225	238	226	222	624	393	136	201	244	91	204	313	436	27	578	477	174
C7	24	156	481	609	2735	913	909	586	148	591	3502	368	1057	745	812	673	2663	387	3427	342	57	24	1015	101	369	800	121	10	93	2979	8055	990	3504	141	33	274	155	478	857	50	755	1017	3200	2669	574	20	5485	575	116	812
CA14	851	1185	995	402	405	1003	721	1044	1416	2004	851	2067	450	1165	1520	874	450	2112	541	813	124	638	2115	1432	610	112	223	412	945	1018	62	1086	1437	511	274	773	349	293	593	711	309	499	752	740	168	321	897	1945	382	1247
CA2	21437	12519	21571	19583	13565	21212	8164	11361	21555	21779	15446	20292	17944	29769	20565	28607	15320	21548	21602	14344	17415	16829	24162	14978	17253	21265	21626	13050	19010	15022	13603	23016	27278	15113	25485	22506	17315	15812	18500	32073	26573	12761	14037	30776	27865	19200	20822	26739	13071	15541
CA4	1144	634	1197	1213	2074	930	606	835	388	615	2958	994	181	545	2069	375	187	456	256	808	618	383	126	2930	1243	1060	816	685	598	635	575	769	1372	393	1113	920	946	1658	873	300	732	1151	2392	1105	771	363	381	376	598	1052
CA5A	5	52	9	7	17	16	55	6	52	58	59	60	7	15	9	19	6	7	50	19	91	22	11	7	48	0	52	108	17	61	19	2	21	61	14	8	17	3	36	0	3	0	7	7	2	3	148	49	56	12
CA5B	459	477	764	73	411	510	192	283	349	344	978	589	249	424	398	525	376	536	644	73	429	243	222	284	358	149	207	270	344	407	354	414	160	410	743	345	486	441	368	369	170	385	602	292	534	152	355	649	678	314
CA8	431	703	261	2687	2108	654	1927	647	188	718	980	853	881	2992	617	586	413	248	1766	2288	498	726	615	636	1027	639	3436	1688	765	728	4436	278	654	1915	540	1739	1914	357	603	598	632	437	3151	444	221	296	377	1432	2265	607
CACHD1	8184	1955	3385	3790	3718	4151	4203	3474	2897	6610	3977	3652	4236	8288	3757	6640	5997	4775	5809	4967	11203	4598	4793	3002	4970	4453	6821	2046	3589	2124	1659	2255	3051	6864	5042	6614	6796	2375	2292	5379	4860	5518	9246	5592	2323	4232	4393	1977	6616	4946
CACNA1B	4427	3606	2557	4417	3596	3650	3346	4526	4032	3134	4315	3002	3520	2524	2461	3458	3079	3667	1972	3132	2442	2519	3447	4347	4174	4529	3046	2027	2295	3660	2128	2689	2094	2903	4134	3612	4774	2958	2456	2768	3609	4089	4541	2475	3506	3136	2774	3450	3363	2818
CACNA1E	6073	6534	6014	7851	10367	9411	7691	8083	8729	3758	3784	5485	4432	8196	5223	9176	10896	9146	5441	8989	6603	6500	7042	4019	8142	10944	7646	8038	7195	6262	5752	9513	4918	11174	11902	5867	9252	6851	8141	3951	5641	5117	6969	8480	8485	4520	6523	10573	5839	4830
CACNA2D1	1964	2210	1046	2320	1557	2368	1858	2041	1771	2509	987	2375	835	1326	1576	2116	614	1702	1517	2478	1961	1634	1968	1824	2288	2579	1168	1965	1664	1773	1697	2062	2423	2249	2372	1210	1821	2560	1740	1479	1469	1699	1609	2156	1153	1601	1388	2453	1463	1429
CACNA2D2	87	154	81	151	101	101	94	94	182	305	115	97	161	131	75	65	269	90	87	105	220	74	25	98	168	87	195	55	147	239	57	158	193	269	54	16	97	278	165	206	73	90	143	114	255	77	154	313	254	230
CACNA2D3	3486	3410	4230	4894	2396	3351	4968	3821	3181	4297	1679	2541	3285	3072	4335	2654	3833	5333	3833	3482	1958	2402	2172	2243	1061	4479	5656	4242	4015	2833	4190	5406	3225	5427	2968	3281	4242	3892	4174	3101	4547	5065	3161	3296	3083	2075	1322	3982	2823	4164
CACNA2D4	18	33	80	42	7	7	50	5	6	1	5	3	2	32	17	7	1	8	65	10	1	35	10	3	10	1	13	3	28	7	52	4	35	6	1	57	34	9	11	3	18	2	67	18	2	47	34	12	3	17
CACNG2	1401	1514	1531	1811	1329	1815	2249	2108	1312	1568	1955	1876	1720	1352	1764	1828	1837	2019	982	2609	1823	2085	1347	2245	1314	2047	2230	3091	2193	2564	2048	2608	1791	2040	1836	2348	1699	1508	1885	1719	1810	2547	2831	1708	2561	902	1512	1935	2109	2679
CACNG3	3694	4586	3332	3154	4864	2730	3624	3976	1701	2833	4853	3763	3117	3236	2836	3797	3388	3535	3054	3017	3253	2993	3309	4010	2672	6746	2492	7035	4188	4316	4410	5444	4094	3137	5133	4669	4049	5709	4335	2319	3444	2447	3569	2194	4443	1814	7366	4323	3453	4275
CACNG5	2	0	0	2	0	0	4	0	0	0	12	0	12	0	2	0	12	0	0	12	0	0	2	0	14	0	12	0	16	0	4	0	0	0	0	2	0	2	2	12	2	0	0	4	0	2	0	14	12	14
CACNG7	42	53	18	58	34	45	27	34	16	35	21	36	21	76	29	29	41	13	42	90	39	51	33	31	31	24	60	23	43	74	79	21	18	43	21	91	45	26	20	49	39	29	49	39	13	34	20	34	61	58
CACNG8	2837	3132	3357	2265	3089	2958	3386	3017	2414	2621	2820	2855	3826	1462	3459	3553	3102	4124	1980	2621	2492	3388	1760	1507	2243	3046	3207	4444	3144	4005	2669	3208	3506	4146	2618	3142	2665	3764	3421	2106	3320	2146	3065	3396	2331	2889	2794	2153	2773	4116
CADM1	25464	27866	27402	27559	17811	29259	35056	24839	35230	33567	24361	27933	27688	32541	20510	26092	19947	29026	24331	24104	19569	31019	25918	29357	42728	31261	23899	21634	18841	35713	23536	24071	25328	30522	31289	24330	26080	22433	23615	25558	25626	31419	25762	28987	30887	25470	27574	34885	20214	28083
CADM3	1776	2028	1640	2199	2459	2920	3359	2665	2399	1863	1499	3026	2053	2223	1523	2124	1893	3464	855	2455	1533	2672	1663	1924	2523	2346	1532	2731	1815	3131	1575	2098	1835	1951	3190	1709	1968	2812	2759	2256	1512	2529	2491	3340	1303	1283	1943	2060	1595	2834
CADM4	198	218	144	164	252	602	347	580	119	280	121	148	545	238	527	205	128	508	256	203	266	187	173	281	237	816	139	311	236	230	272	122	187	502	233	194	265	215	169	146	183	807	466	464	170	206	197	521	307	251
CADPS	13248	12527	11026	12974	14291	11902	10053	14964	11018	14402	9065	12688	12806	11237	11540	12135	12278	13025	13042	12077	11886	9695	10549	10134	11367	25666	10856	12232	9119	16689	8363	16369	9317	16122	15683	10633	13748	8932	12237	16777	16792	15555	12664	15368	13676	13189	11219	11172	11216	14060
CALB1	4392	4084	3441	2896	2960	1048	3586	1349	909	4715	5570	6194	1066	2012	3295	4113	1901	5286	1986	2631	3196	3808	3328	3086	4625	8900	1667	2350	1336	4708	2454	4759	1552	1870	4602	1846	3725	3484	2646	2733	1274	3761	2317	1846	4311	4292	5067	3772	1504	2926
CALB2	9049	10633	6590	10432	8744	14927	10291	9577	9832	10569	9067	6742	10802	10038	9052	9437	11286	12603	7146	8306	4077	5706	6434	10432	9374	14140	8326	9690	9837	8965	8948	12601	8931	17109	10749	10246	9046	8294	11824	9394	8678	8489	12731	11530	14558	6475	10759	13227	9838	11718
CALCRL	1153	946	1043	786	1067	625	497	171	1016	935	1031	631	669	1779	386	180	466	612	840	681	638	1962	742	475	563	277	356	776	1286	1364	46	888	622	1023	624	1369	471	392	1639	1237	1348	482	299	1007	649	774	668	733	1261	1316
CALD1	5672	7679	7974	8773	6037	9089	8974	7391	5920	12944	11314	2344	9667	8343	12489	4043	8489	9537	5342	6440	4375	8249	6236	5995	8442	4319	8287	9504	7979	8890	5686	6947	9775	6929	4117	6446	6912	9513	8342	5864	7685	9839	6142	10034	7920	7637	9429	5425	6230	6908
CALM2	169379	200542	200762	199923	167338	186995	197211	175480	179181	175582	165826	199155	172074	210226	157929	180114	174310	198836	195645	193679	143375	198322	182671	178904	180458	206325	180865	200015	183184	206000	172939	234201	184625	176091	219342	189420	191360	165085	211534	218071	177159	186510	186844	201725	223809	160178	203213	180776	161565	179945
CALN1	3885	2297	2305	4428	2014	4012	3921	4608	1112	3397	2768	2205	2591	1857	2344	3583	977	2637	1752	1314	1259	1195	1516	5848	1963	3335	2647	2009	3057	1715	2196	2161	2165	4018	7899	1147	1698	1115	3236	2489	2844	5338	4141	4445	1697	1325	2756	2519	1499	1898
CALU	22644	16065	16334	16025	14666	17121	13447	20976	19224	14795	13252	14379	21210	17380	12832	11897	11242	24832	12963	18539	10972	18477	15478	16712	19516	23379	12217	18363	12560	18205	13207	16337	15725	17663	15195	13817	16196	14333	14258	21437	20028	18783	15409	15185	16938	12047	17281	20060	16070	24071
CALY	104	128	49	85	159	153	89	161	111	146	165	79	176	100	171	157	123	153	114	109	90	105	79	105	87	233	122	107	165	120	70	94	81	178	95	72	94	94	154	133	115	136	127	108	155	116	100	176	169	104
CAMK1	766	920	757	571	1312	762	1136	886	965	710	470	979	471	656	564	577	858	1147	790	393	469	480	780	487	646	1060	487	1082	739	536	822	709	1150	711	668	1026	581	1194	728	1875	501	840	973	1238	871	408	561	620	703	628
CAMK1G	1224	2817	1857	1528	1492	2096	1503	2814	926	2730	860	3441	1553	494	1377	1172	1913	1499	2468	1448	979	2655	2042	2406	1739	2307	1437	5061	3886	2305	3423	3515	3209	1737	784	2901	1306	2470	1745	2364	1084	3329	1795	1734	1796	1702	2564	2259	915	3703
CAMK2B	4594	3448	4071	4408	5823	4820	8092	3219	3063	4130	3405	3560	3602	4403	4019	6390	2639	3785	5749	4321	3351	3923	3536	5133	3347	6749	2993	5121	4775	4288	3980	3912	4680	5974	6952	3748	5135	5161	3847	2711	4980	3671	6061	3287	2606	3540	3367	3012	3008	4675
CAMK2G	8620	9515	12213	11949	11350	12728	15195	12535	14580	12550	7738	11883	13033	12208	10302	11169	12221	9418	8020	12536	14525	9064	12423	8651	14257	9587	11377	11361	9591	10863	11809	10220	9530	7640	14875	10464	10963	10661	12370	16627	7839	9816	10620	11807	10659	11240	15321	7753	15438	8575
CAMK4	1982	3593	1828	5517	3608	4304	4923	4052	2360	1823	1328	2482	3477	3046	2487	4266	3475	4509	3663	3499	1480	2879	2547	3703	3514	6804	3746	3171	1985	2410	3789	1859	1264	4935	2863	3584	4199	1980	3749	1018	1705	5835	7055	3547	3357	3076	2247	5296	4239	2013
CAMKK1	354	723	676	706	543	473	430	1264	178	522	203	677	751	824	754	894	466	689	584	449	298	833	452	858	1077	884	421	1068	736	435	330	895	1318	609	481	337	1241	709	658	715	626	726	708	647	407	621	155	325	403	966
CAMKMT	2071	976	6807	1229	229	601	859	691	886	1100	1903	1526	1039	818	916	2142	898	369	1546	1239	1055	1219	965	845	1137	642	1149	622	820	1607	567	2056	1611	1257	2768	2083	704	802	502	806	2730	1187	1189	320	219	740	521	674	901	1242
CAMKV	9305	14086	10022	12862	11620	11900	13115	9059	10304	12877	9086	10461	7509	5651	8487	14309	12503	10797	5979	9130	8054	10281	13655	10851	7670	11117	10195	10874	11215	10783	8228	11586	10648	10963	11999	9932	10808	10233	10041	9329	5931	12603	9295	10906	7620	8913	8535	10849	7565	13780
CAMTA1	18399	23440	17987	30245	19458	20871	24451	24291	18523	17747	15367	19922	28357	18633	19896	19373	25295	26967	19201	23825	18603	17593	17857	17166	23720	25864	17605	31599	21986	21663	24810	23252	20998	21637	25233	15297	20893	20220	21816	21403	25475	18072	22079	24170	25692	14479	21611	21364	13084	22410
CAP1	11380	10979	7297	15526	9115	9916	11260	11003	11480	9161	13423	9980	11617	8504	11507	8670	9194	10477	11033	12163	7762	11172	11704	14084	12469	10100	9428	10018	9220	8833	10381	7039	9216	8135	13478	9022	9857	11993	9429	9362	10001	13043	15488	12667	7879	11897	9252	6667	6218	8635
CAP2	11814	14997	13422	13967	11462	12083	13837	13160	9290	14071	10685	13579	16177	9707	13646	13714	18237	11873	12490	13069	11199	11995	13063	12112	15854	15567	15474	15711	14764	16634	11522	15999	13353	16056	17172	13048	15162	13731	15980	10283	12363	14076	15864	12336	12559	9627	12107	13976	10365	12638
CAPN12	3	44	304	6	729	522	32	6	432	316	531	313	4	310	209	333	25	8	10	621	28	817	738	306	226	221	34	41	323	320	221	28	527	24	305	3	318	221	927	209	233	206	6	5	26	6	742	225	237	345
CAPN13	23	1	2	14	18	2	26	20	1	2	0	9	10	18	4	8	19	10	10	18	16	18	6	9	4	17	11	12	10	3	10	10	2	8	35	13	17	23	22	2	12	8	1	37	4	14	8	12	3	5
CAPN2	16486	11982	11902	14394	8782	10113	11493	12803	12487	13565	11663	13617	13092	12469	9088	16149	14142	14935	22904	10473	13817	13167	20428	10743	24262	16850	13477	9066	6374	11306	5220	10939	9170	11277	15322	8287	11709	11852	12276	10691	17288	16503	7680	11609	11949	10455	10043	13565	6393	10049
CAPN3	7065	6091	8738	9077	5077	9134	4071	7077	9686	11049	6308	9193	6042	6151	10506	13306	6511	16324	10805	8753	8685	2112	11442	5176	5491	6724	7129	5044	6398	4945	7375	3460	6840	4966	11093	6682	7145	3430	6935	10612	18204	3870	1962	10948	7759	8077	11702	18943	3495	9110
CAPN5	675	264	804	1274	639	799	1319	607	281	524	634	314	435	844	484	485	359	590	807	576	355	411	488	601	673	314	1333	611	552	511	1233	598	367	1107	861	937	877	118	687	449	876	570	683	448	686	377	200	395	692	463
CAPN9	109	644	10	152	119	117	55	584	47	1	36	8	145	174	171	23	118	31	238	618	118	4	159	80	145	0	599	20	641	112	13	144	593	34	58	740	79	119	20	155	187	3	588	10	153	7	34	612	118	21
CAPNS1	4312	3647	2896	3229	2680	2380	4474	2418	4814	2877	3184	4263	1923	2427	3041	3143	2345	2560	2667	3524	2540	2480	2576	1637	2367	4245	2417	3321	2600	4052	3498	3823	3097	3806	3029	2744	3613	2990	2397	3669	4042	3765	3306	4323	4480	4181	3127	3688	2688	2256
CAPNS2	72	132	37	1	42	20	44	23	124	152	2	13	12	4	64	94	104	11	72	59	70	0	1	8	93	20	104	63	13	37	87	71	24	39	94	23	78	42	1	37	75	155	21	40	108	214	2	22	81	11
CAPS2	1037	980	1566	519	1429	1627	1210	1040	1969	802	1489	958	635	2120	549	779	1202	1456	1222	1962	2199	1021	942	1703	1162	1359	2114	1104	314	1144	1117	1615	894	1371	1344	974	969	1297	1443	1065	697	1060	946	2150	1467	1544	1626	1157	1570	1078
CAPZA2	17975	23380	22444	20415	19328	17398	33280	15157	21280	17769	19065	17753	17987	23794	18781	19140	18329	20666	20604	22607	19636	17258	17607	18970	16036	16330	26975	22173	20321	19196	16879	17995	19075	20611	23490	21513	25921	22778	24753	11705	22106	24525	25903	17390	16829	21160	13546	16694	13726	22862
CAPZB	3436	3662	3484	2700	2842	4210	2827	3267	4329	4333	2571	4048	2552	1982	3400	2789	2272	5706	2724	3357	2906	2611	3900	1834	3809	2212	1934	3343	2775	3993	2535	3601	3500	5279	3278	3498	2330	3369	3435	4060	3066	3267	3222	3884	5538	2541	2039	4331	2313	3296
CARD10	136	55	142	846	791	69	753	73	76	68	115	1	177	1284	356	2	18	152	675	731	79	3	5	153	85	148	1412	757	131	69	2049	64	3	795	98	684	768	10	148	72	216	144	1386	170	58	15	2	90	612	13
CARD11	5	2	28	5	3	1	8	15	2	15	1	3	0	0	19	2	5	1	0	5	0	4	21	3	17	4	14	13	21	14	8	2	0	13	26	6	15	6	6	16	17	3	0	9	26	6	6	6	0	7
CARHSP1	791	418	931	1505	2007	964	826	1119	819	693	840	313	1488	2121	961	1949	1118	439	1420	461	1355	823	768	783	1335	453	726	1237	1972	1608	373	2593	328	1672	898	1246	1285	1186	347	362	652	1029	2176	429	1302	1645	717	529	2383	1181
CARNS1	1955	1226	4142	1530	707	3791	1022	1278	2027	2282	1354	1669	1249	3709	2697	3225	1195	2770	2228	1036	1806	443	3841	617	1178	1167	1175	941	783	2899	1321	1715	1646	1908	2504	3325	2391	1545	1765	1722	2512	724	172	5821	6441	1390	1640	3069	1394	1768
CARS2	622	497	260	307	344	269	279	260	253	114	320	321	268	87	388	314	301	166	335	181	363	213	530	136	228	379	191	232	141	279	334	107	387	241	318	539	357	241	198	429	235	386	560	362	547	746	293	218	285	252
CASP1	77	3	71	0	33	92	5	225	256	87	66	78	62	201	167	126	304	120	19	0	340	75	23	26	60	75	62	31	59	52	249	187	87	12	183	69	50	211	177	119	110	33	422	9	96	72	17	245	280	104
CASP12	1	0	1	2	34	17	19	1	1	0	0	2	0	0	1	0	34	0	0	1	18	1	35	0	35	1	0	0	3	17	19	18	17	17	0	2	1	1	2	2	19	0	0	2	34	1	0	18	0	1
CASQ2	5	12	0	10	3187	1593	1601	8	1593	3186	0	0	13	0	1608	0	8	3193	0	7	0	8	1596	0	1596	1	1	6	1599	6	6	0	6	6	1	1596	1594	11	1604	0	9	1593	0	1601	6	4	6	3	0	9
CASS4	147	190	40	0	159	164	98	188	13	4	89	71	205	53	20	93	64	22	144	1	53	4	145	142	158	12	49	9	8	18	113	38	338	50	106	61	22	236	39	24	15	204	3	8	174	49	188	23	48	282
CAST	7081	10160	5827	8724	12006	12535	13163	11448	10515	15920	8913	7504	10993	14622	14994	5004	9399	15552	7193	8306	8714	7990	10680	11598	9238	7095	11330	9571	6654	9743	6585	12333	11045	10600	4904	10620	11570	11613	7674	7482	6996	10798	8497	12604	6647	8512	13158	7912	5452	10365
CAT	6474	4098	8148	6102	5739	6034	5047	5096	6742	7298	7722	8628	4122	10462	7423	4967	5030	4753	10022	7470	5670	4995	7219	6515	12545	7386	7037	4497	5460	7812	5209	5590	5875	7198	7436	5183	5663	5332	4322	6211	3684	6022	5073	6727	5778	6017	4989	5095	5488	8195
CAV1	542	493	563	437	1491	529	805	240	506	791	1574	691	391	436	1240	40	440	779	397	348	618	186	538	1381	1153	461	952	784	466	463	700	637	1188	642	60	861	897	1116	473	16	708	703	1390	507	826	18	699	377	435	575
CAV2	646	386	321	1285	1856	2741	2352	1264	1457	4453	669	535	1676	1434	3293	867	1897	3407	937	289	389	999	1224	373	983	462	1625	1570	1233	2273	339	1259	1626	1642	385	1008	861	1808	1803	2	357	1172	573	1954	1247	391	1666	1195	1491	746
CBFA2T3	44	45	36	29	62	47	28	72	22	43	24	70	31	74	20	72	36	69	33	65	71	18	26	93	6	55	76	55	52	48	39	40	27	75	73	40	48	55	77	97	19	55	41	106	47	11	69	79	7	60
