	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50
CITED2	100	61	136	144	222	73	47	46	99	151	207	57	134	134	234	26	173	245	105	58	169	40	189	77	117	123	190	79	227	69	106	130	114	25	118	38	62	83	88	84	58	160	62	78	70	165	81	168	192	120
CKAP5	13437	15289	12570	11108	18657	15367	12441	11792	14460	13369	10566	16749	12893	13997	17461	15876	18166	15660	13011	13328	14331	12115	11092	10604	14169	14405	13223	13720	12528	12811	10982	7860	16513	16040	16246	9317	10527	13102	15452	13208	15649	11152	10719	10331	12098	10847	15489	16730	12376	16215
CKB	65776	70762	65985	67243	74476	68364	49376	78945	52840	73054	93781	50094	77920	52636	67097	43139	73498	72917	54936	30521	72269	44738	58228	49346	65295	73025	90118	51104	56049	58776	57174	57280	45150	55297	81133	65912	59956	52979	56966	61654	61711	63864	50671	69725	64270	39909	60342	65319	66426	46688
CKMT1A	645	459	417	962	377	334	1015	246	1380	571	362	461	400	790	906	665	640	1067	515	491	417	919	371	665	542	692	504	593	579	403	335	574	479	406	534	269	400	718	319	422	1858	929	468	845	483	257	471	493	1285	584
CKMT2	415	260	296	167	298	42	1092	620	930	344	192	335	264	870	98	79	824	53	317	810	563	380	335	1688	62	339	172	1031	288	991	203	1203	978	898	264	342	384	1709	178	402	678	410	1097	1281	78	897	423	395	294	411
CLASP2	27228	21581	25053	32537	33940	34786	21657	28860	27125	31037	30306	23372	28893	23900	27610	37349	26294	38132	40067	37856	30522	34229	21982	23696	36040	32744	36688	23469	31521	28879	24463	27149	21506	26498	37813	25306	23303	29209	30843	28792	24483	26200	15580	26391	33113	19655	31808	37957	32419	44440
CLASRP	60	41	100	202	155	208	41	39	96	387	44	170	50	79	83	161	90	46	39	21	66	52	54	87	40	210	207	54	182	54	7	30	98	49	44	6	35	53	405	173	83	32	57	91	204	178	333	619	195	61
CLCA2	3	3	27	44	13	7	94	5	0	2	0	12	2	14	73	12	29	46	4	0	0	10	17	4	31	2	9	89	14	0	227	52	18	34	44	5	17	36	17	27	15	149	86	0	26	82	14	2	11	23
CLCNKA	4	6	6	2	3	8	9	0	0	1	4	0	2	5	5	0	7	4	5	1	1	1	8	4	2	0	6	1	7	2	0	5	7	3	3	1	1	5	8	2	5	3	9	1	5	1	5	0	3	4
CLDN10	20147	21272	20614	15714	17464	24294	9987	18294	18199	23258	34783	14527	28603	8276	16279	8372	16231	19794	21938	2585	24748	14310	14553	8982	11132	18863	37657	8117	13923	19976	20164	12721	7346	20016	25422	11183	19763	9231	18217	7208	16843	13330	11620	24659	17631	10904	23917	20331	18071	8055
CLDN11	24026	8079	9959	15667	12394	23528	17159	27745	22319	5955	8020	14654	13757	6007	9651	47745	5989	34466	20989	63542	17144	27197	10787	17069	17371	8639	5463	32322	13014	27760	10921	28680	11770	10747	18328	15097	18705	9276	6140	9248	11494	6496	10381	8782	16801	6661	7636	8654	19474	56761
CLDN14	3	3	3	0	84	6	48	42	0	0	0	0	0	45	45	0	90	0	3	0	42	0	6	3	0	0	3	0	42	0	0	3	6	0	0	0	84	87	3	0	45	0	90	0	45	0	3	0	42	3
CLDN5	117	101	18	25	88	3	181	382	10	16	48	362	1	105	70	10	9	10	50	30	15	38	137	106	201	0	60	176	31	37	903	216	7	60	24	693	379	9	52	219	106	322	181	18	84	144	136	89	0	20
CLDN6	1	1	79	39	39	41	2	0	0	0	0	0	0	1	40	39	2	78	1	0	0	39	2	1	39	78	40	0	0	0	0	1	2	0	0	0	0	40	79	0	1	39	2	0	40	0	1	0	0	40
CLDND1	77505	34691	46592	56798	44428	88499	82207	107458	96870	30164	45204	76980	40508	36204	33454	195404	34787	117400	77615	215951	58893	88083	59804	68761	73409	33210	33595	129709	48303	82302	58259	98679	52212	57603	61107	85901	86508	47728	51684	42787	35633	33008	41660	30330	71737	34882	45452	55815	54969	191051
CLEC12B	0	0	1	2	3	1	0	8	473	4	3	4	474	0	1	7	474	474	477	3	0	3	0	474	0	1	1	474	475	947	0	0	473	0	475	10	6	473	1	477	0	0	1419	946	475	474	4	478	0	2
CLEC14A	361	44	251	143	301	225	287	623	276	252	26	1069	306	56	129	9	977	278	319	7	251	84	660	915	288	35	73	357	792	912	32	28	528	323	329	1214	914	294	72	639	424	89	931	1027	616	286	277	304	28	4
CLEC1A	153	2	26	132	389	26	38	904	5	22	0	674	0	6	146	3	60	3	131	11	18	6	48	172	8	0	4	17	36	156	42	5	28	20	0	1047	669	4	7	516	31	30	21	40	149	20	265	261	0	8
CLEC2L	7	136	10	7	3	8	88	10	14	14	16	18	26	50	14	15	52	5	36	58	108	28	38	57	48	61	78	44	16	60	21	23	125	37	38	7	57	158	54	84	152	39	37	124	66	19	6	19	78	15
CLEC4A	606	1864	1963	2205	2889	3637	823	110	1853	1948	2156	1127	1981	3143	2120	1088	2848	4338	963	858	1842	1442	909	1502	2691	3540	2855	820	2760	853	3869	1465	186	1728	4196	308	1167	1906	3003	1161	987	2922	1343	1928	3815	1997	1962	1554	3746	1781
CLEC4M	15	2	1	0	0	16	2	1	1	0	0	0	1	10	2	0	2	0	2	0	0	7	18	9	0	1	1	3	7	2	0	10	6	1	1	1	0	3	1	0	10	0	3	9	3	0	1	4	1	1
CLEC5A	63	39	4	1417	496	134	103	78	71	834	1436	0	496	35	603	412	43	727	517	60	133	69	183	4	88	183	951	1	487	180	104	656	84	79	426	0	60	3	92	1	12	33	7	9	92	249	431	66	507	128
CLEC7A	1857	10818	1669	4434	3933	1407	4184	1546	3570	1334	5606	1284	4811	3435	6126	1386	665	7599	1593	995	4262	2134	1784	3085	2458	2894	3890	3250	3745	1769	10918	834	2388	2020	2079	2400	431	36	126	744	44	9444	10451	1434	44	11233	3432	1850	5365	4114
CLIC5	252	20	167	250	390	46	258	565	121	36	34	586	51	165	230	32	100	30	79	61	36	39	83	340	61	1	34	29	74	214	91	44	45	97	94	562	410	10	59	372	188	135	44	96	97	6	283	1	85	9
CLIC6	6	6	9	0	0	18	15	0	0	0	0	0	0	6	6	0	12	0	6	3	0	0	18	12	0	0	6	0	0	0	0	6	15	0	0	0	0	9	6	0	12	0	12	0	6	3	9	6	0	6
CLINT1	5917	10438	4960	2809	4157	5933	2021	7175	2309	2465	5203	4255	5184	3887	3507	2568	5030	5397	5228	4358	4659	3960	5315	6863	5915	5892	3036	6192	3832	4195	6589	4375	3684	2800	7406	6265	5078	3060	3671	4632	3998	5281	2597	3755	6088	5742	3377	6607	6976	4361
CLIP2	476	474	428	209	254	535	293	206	835	323	152	221	316	390	207	456	540	111	173	505	206	661	184	410	112	805	483	456	679	572	130	717	364	112	645	297	619	596	489	193	809	344	356	595	739	162	314	457	590	126
CLMN	5197	5049	3051	5827	5462	10777	5250	4636	10016	6564	5208	6351	4303	3695	3916	11864	2604	7614	6100	12178	6130	6535	3448	5609	3740	4859	8190	6212	5664	8187	4944	6974	3842	2186	11756	913	9197	4953	8116	4882	5661	3461	2815	3967	7653	4547	7053	12750	7979	12925
CLN5	2216	3164	2180	1203	1494	2919	2830	808	1875	1983	2063	943	2594	1231	3239	1489	2950	1739	669	2411	1982	1777	1048	1498	1474	988	1512	3111	1553	880	2603	1608	1958	929	2348	989	2164	1739	2392	2849	3498	2648	3344	1640	1362	849	2875	2285	1654	976
CLN8	1933	1446	2227	2508	3267	1724	883	2485	1381	1877	2048	1544	4449	1604	2186	740	568	2643	774	1008	1102	1924	882	1848	1075	932	1792	908	3667	3031	1068	3074	1002	1332	2069	2110	2578	885	909	1322	2506	1149	1475	3001	572	1103	1878	1959	2974	1001
CLSTN1	4844	6133	6962	6049	7087	5184	4947	8051	5229	6402	6842	6294	7724	6864	5782	3860	8342	5228	4724	3391	4718	3943	5627	6652	6018	7972	7562	4862	5955	5616	5316	6945	4627	6289	6614	7208	6276	7640	6360	5629	7519	4573	4368	6895	5739	4512	7542	4599	5741	3416
CLSTN2	502	316	605	195	591	927	1089	735	1432	762	197	816	636	583	562	3323	235	130	1194	1238	348	1823	852	895	1200	583	627	874	889	1536	220	435	1116	1267	985	697	224	445	247	561	538	470	458	469	478	460	413	632	190	2047
CLSTN3	1696	1186	1791	1967	2520	2909	1249	1228	922	1849	2903	1746	2132	1556	2261	1599	3708	2060	1256	789	1106	997	1498	1424	3870	1791	3070	830	1864	1633	2148	1363	1304	2980	3711	988	670	1918	3407	2142	1641	2237	1398	1769	2304	1949	1910	2692	2942	1688
CLTA	2982	3143	3511	3893	2951	2387	5359	2224	3856	3737	2777	3420	3800	5625	3438	3417	3060	5711	3319	3925	2923	5660	2588	3038	3973	2478	2555	5213	3737	4040	2229	2829	4596	4875	2912	2437	1862	5152	3679	2831	1758	2857	3633	5051	2140	2175	3354	2377	4521	2832
CLU	213040	166441	177379	176904	199487	203010	92291	243755	151448	217010	286911	143119	238706	98942	179723	112556	189977	210681	162156	58143	213261	129010	112352	110685	120429	199430	265726	105160	151617	191289	149437	147657	116792	165878	213506	167075	156163	112320	159492	124072	164404	143554	83821	193128	168169	100817	196831	179833	167481	106215
CLVS1	2352	3776	2185	5887	5595	2825	2184	462	3660	3072	2683	1477	4442	8802	1488	647	3267	5480	4978	1358	2964	3016	5636	2587	4150	2069	4224	4537	1817	1473	1500	3613	4073	3776	5118	2072	2981	3305	2755	2671	3948	2234	2077	6662	1574	3875	5616	6624	9415	1969
CLVS2	567	780	450	1110	822	838	836	649	828	1019	195	555	1079	701	856	805	735	1548	699	1048	816	392	434	610	1127	1544	764	1024	335	492	686	327	880	759	889	232	320	746	238	892	1007	706	342	515	333	205	688	891	481	944
CLYBL	1000	733	1115	1782	2097	1007	129	1889	249	840	2239	2044	1257	82	1824	86	688	914	366	243	1376	516	582	720	698	831	2406	229	541	840	723	639	147	2172	1640	1776	1187	290	1091	1649	310	849	141	774	963	177	1192	657	996	1213
CMKLR1	489	552	211	70	70	681	85	11	10	685	18	185	229	218	291	485	203	13	72	241	677	4	301	31	195	16	0	250	1	234	60	102	431	20	236	183	150	406	189	125	432	436	1302	205	279	233	61	63	4	242
CMTM3	663	34	1772	1068	619	90	2	1	567	1617	125	60	68	1117	759	24	679	1189	1269	148	144	22	309	17	595	55	114	15	1167	496	576	133	1640	576	656	58	46	7	617	92	49	611	45	1027	54	2161	649	59	704	616
CMTM5	110	175	66	202	104	579	147	350	190	305	55	494	79	185	239	195	13	162	211	206	265	264	308	421	388	260	485	32	247	289	56	93	443	50	186	353	236	414	285	227	224	267	28	91	166	145	572	549	157	395
CMTM6	4295	11800	3276	7396	3082	2195	2458	4570	5708	3922	4067	3193	5625	2240	3904	3431	2854	5717	3314	2416	5627	1741	1998	4772	5106	5301	4352	4246	3354	3216	8439	3590	2562	2905	7222	2611	1764	2701	2574	3157	3528	8881	6893	4697	2947	6223	4673	2423	5202	2485
CMTM7	15	221	6	39	73	61	132	0	89	3	220	0	55	6	113	0	62	0	3	0	58	18	6	69	85	3	58	107	0	0	189	57	12	140	64	0	3	6	6	0	3	312	284	3	58	349	6	55	3	42
CMTM8	94	85	153	80	0	25	130	1	198	24	25	126	127	148	179	0	150	80	4	1	35	234	53	61	17	84	77	185	51	209	17	125	87	202	1	1	81	251	0	121	354	97	88	104	77	15	101	74	26	24
CNDP1	16387	4303	6970	13891	6932	17394	11737	16180	21818	3396	2700	11730	5614	3758	5852	44385	6048	23651	18867	51950	8687	21528	15626	10577	14352	3859	2810	23156	9804	18915	7492	30930	7913	6895	12889	10833	14137	9906	6455	7641	4154	6335	5427	6001	12875	4275	7546	6039	10943	42320
CNDP2	8851	8406	8895	7572	6400	4376	5203	6635	8061	4839	8803	7985	12579	15966	8187	4150	5869	9021	6490	4827	6852	11897	10476	6045	4926	8117	5392	11565	11452	11488	4203	8027	14247	8737	8050	9297	8693	6496	5014	4783	7207	6463	8490	13251	9212	8110	10033	5026	15027	5000
CNGB1	7	20	45	106	63	111	104	51	8	108	12	35	109	135	63	1	76	65	19	0	20	32	38	163	5	201	44	90	110	9	1	49	26	90	53	2	44	232	75	115	101	11	106	78	22	30	77	13	14	14
CNIH3	308	460	124	1395	281	787	88	226	132	602	662	252	297	297	471	6	267	97	245	7	35	322	214	179	665	605	618	101	262	303	1280	251	322	893	309	8	12	97	566	48	108	733	415	40	126	556	766	328	461	120
CNKSR2	5942	9385	8652	6150	9231	6347	5697	3737	6740	6286	4959	10639	8323	8110	4408	4165	6492	4441	4588	4359	7138	12987	7037	7594	6223	7985	6789	6732	8388	8426	4753	6241	5086	6905	7947	5585	7470	8326	6241	6869	8791	11272	9615	11142	6105	4787	5722	6013	8038	4189
CNN1	1	12	20	12	11	4	50	1	55	1	13	1	3	52	21	0	33	10	7	53	1	12	15	78	4	1	4	39	4	30	0	32	35	35	9	10	0	89	13	1	6	25	51	49	6	32	6	2	1	11
CNN2	7	2	4	2	97	136	165	421	131	36	1	192	0	5	67	430	2	191	11	242	2	75	162	1	42	0	66	170	0	129	93	108	69	93	1	283	444	2	0	193	66	67	67	133	13	1	162	194	3	240
CNNM1	3141	3083	2729	3604	3518	2880	3526	1935	2643	2701	3354	1740	4006	4219	3588	2141	3040	1904	3586	2075	2979	3517	3561	4051	3009	2486	3488	3804	3332	1830	1369	2437	2739	6163	2944	973	2815	5486	3272	2483	3450	4485	3040	2582	2975	2013	3193	2148	3219	2596
CNOT6L	9955	5532	9269	12617	15595	7531	8539	13909	5433	8774	6686	13441	9008	10108	9032	6206	11201	16076	6898	7049	8567	7101	7696	6739	15091	12002	9916	8924	8248	6972	12527	6015	6266	8230	11888	20609	13797	8414	10161	6918	6513	8876	8483	7616	9060	8231	10651	9921	11191	6286
CNP	87874	57282	51777	75474	67272	97167	52200	72270	91691	63913	17813	81582	81707	55971	54796	98975	42463	91959	52749	126013	64051	85347	66805	81193	52902	46364	61366	70805	82667	117925	36575	107443	79575	56213	89187	74426	104093	91470	69625	78119	72439	65899	53516	67835	64125	55176	95078	116570	85283	122174
CNPY3	2256	1922	2475	2066	948	962	1430	575	622	2146	2135	775	2860	853	4278	694	1844	2206	1624	568	3247	889	923	512	1311	1906	2455	708	3293	584	2564	1305	1524	1897	2665	275	531	2511	2146	1489	801	2016	1179	1000	410	2449	1477	1474	2662	1638
CNR1	20437	26241	24674	30858	25660	35976	22040	33212	23923	30303	26659	23183	23797	38871	23899	23761	32902	20700	28480	34488	30008	32264	20617	27513	17091	34616	21239	29632	36313	32474	10989	19913	25422	36331	31803	16427	24320	37931	27945	16221	24270	29903	31093	45916	19284	18858	29215	21635	19007	26610
CNRIP1	6408	6349	5513	5222	9154	7276	4944	7538	6307	7114	5157	4133	8123	7364	6781	3603	6599	8228	5258	5188	6278	5132	5300	6744	5695	12274	5899	5030	6947	6000	4751	4348	4169	5802	8646	5000	7567	5647	6754	7290	7347	5274	4851	5690	5661	2734	6553	7855	5249	6659
CNST	5443	4117	3161	6558	10038	8362	5419	12326	6163	6770	4909	7582	6817	5393	5953	5498	3963	7783	4342	6963	5865	3364	7192	5575	8789	9395	3658	6692	6283	7845	4842	7176	8790	6543	7133	6544	4689	4847	6594	5083	5003	4883	2857	4431	3478	4031	5086	6874	5501	4134
CNTFR	274	453	315	375	623	624	311	59	656	267	169	372	199	568	279	225	620	366	483	165	558	260	414	150	309	419	596	245	565	282	119	285	510	287	334	13	313	380	82	85	348	230	256	503	303	330	516	641	365	374
CNTN2	8594	3686	3491	4041	4175	5938	3645	6731	8584	3161	1524	6281	1569	4914	2435	7193	3043	7933	3543	14996	2818	7190	6175	7068	4096	3260	2079	6154	4152	5424	2070	9312	6346	3156	5243	8880	7414	6245	3437	4689	4129	6519	3122	3085	5755	1778	3401	4364	5578	12937
CNTN3	4155	3308	3374	3331	4837	2850	5193	2521	3023	3766	1539	3844	3031	7894	3998	2185	3836	2756	2881	1155	5629	2751	4302	5018	4935	6666	2476	3580	5315	2273	2944	1372	1871	4699	2735	2399	6913	4754	1782	4591	2968	7130	5669	7133	3611	3802	5161	6473	2397	1175
CNTN4	8830	8051	5411	8258	5750	5029	8924	2913	8791	7540	6097	5923	12767	14234	8903	5600	10235	5972	8947	4549	7031	5919	10395	7687	9035	8789	7080	10902	7002	6055	4351	5384	6483	10601	8560	3874	6416	8724	7625	8091	7376	8548	5614	11472	7398	7593	9996	8963	11471	8151
CNTN5	2559	4648	3246	4542	5087	4453	3768	2598	3596	3517	3677	3114	3842	2523	4404	3594	5430	4252	2145	2176	2257	2751	4098	2476	4673	6928	4282	3535	5035	3048	2673	2222	6836	7204	3901	1536	2571	3532	4041	3301	4446	5343	2041	2577	3529	3305	4766	4321	3753	5076
CNTNAP2	28688	35541	28675	31951	42416	28669	38078	22452	35547	35621	34116	27116	38876	51074	34546	23515	40407	31722	37741	27522	28156	28744	42468	31023	38171	38190	31439	37070	42978	24984	13473	30030	37979	46165	39126	24677	35525	52171	27128	37060	40410	50559	27717	41857	37813	27832	44683	48603	42864	39532
CNTNAP3	874	307	486	256	696	419	491	558	660	799	799	219	660	242	619	8	738	665	112	229	224	335	459	324	302	93	692	523	181	936	390	488	961	309	888	848	1007	329	990	508	254	313	135	581	492	423	833	681	746	275
CNTNAP4	6732	5887	4183	6854	8906	7811	9500	5261	8746	8130	6025	6349	5596	9499	8245	13686	10783	10122	8822	9916	7610	11273	9444	7843	8957	13247	6611	7436	9041	9410	4653	8951	8691	11271	8788	4232	5883	8612	6875	4991	5858	9547	7266	10703	10507	5553	9749	9717	7362	13514
COBLL1	2780	2657	1745	2660	4461	877	3271	4156	2114	2838	3184	4381	1558	3455	2752	243	3318	485	2415	1686	1395	652	2014	5202	375	2363	2722	2100	1580	2781	3449	2704	3044	3235	453	4261	3071	4456	1373	4264	1124	2495	2856	2058	1156	3326	2470	1257	1168	564
COCH	631	604	1212	821	911	1103	1336	564	1033	581	1255	817	1298	667	819	1700	1574	820	1915	1925	1173	1108	1025	1233	919	1333	720	1539	743	792	815	1303	1039	1353	630	506	737	451	1052	930	1551	1088	923	1064	1847	787	642	872	1180	1646
COL14A1	16	22	729	390	554	34	416	3	775	168	557	6	502	398	404	13	193	386	18	394	8	7	410	566	6	169	12	4	1	174	12	13	29	11	172	384	5	187	563	9	20	10	410	392	14	337	182	172	175	188
COL16A1	520	2084	1307	1149	1042	2503	1869	1181	2197	1460	1866	2098	1587	1408	2836	1236	2283	1299	886	745	1757	1149	2009	1119	923	1523	1862	1078	2064	1881	1661	1692	3172	2327	1051	722	1814	2491	2308	1464	1719	1777	1272	2380	1377	2220	1988	2172	740	1826
COL19A1	315	2140	1796	581	1904	2050	2261	679	1043	695	1179	2350	253	991	885	4268	2544	2514	1389	1979	896	2612	859	954	3323	731	826	1202	1017	1172	1159	350	1616	1797	893	501	437	1336	257	1547	953	952	1426	2122	958	1194	1014	2059	1079	3378
COL20A1	6	173	6	3	1	248	10	1	3	74	70	70	169	509	6	2	177	3	481	2	506	2	176	173	215	379	453	0	2	1	71	4	8	0	71	0	336	75	173	0	175	337	9	1	173	336	76	2	72	8
COL25A1	285	280	286	1067	393	883	566	535	817	66	226	150	277	1354	412	864	1220	3322	604	65	581	983	411	559	1712	473	156	938	1228	615	846	250	564	1440	1790	279	530	1654	1083	313	536	566	207	411	1263	111	602	324	953	124
COL27A1	16	36	20	77	32	45	48	3	36	9	38	16	67	43	48	5	45	23	19	18	20	20	23	21	8	12	29	37	11	16	35	22	34	17	79	6	13	76	70	17	31	37	31	40	41	40	39	22	44	21
COL28A1	431	189	406	968	425	228	172	147	27	668	876	498	578	62	503	277	83	576	832	200	134	287	112	93	388	253	838	158	699	370	73	186	152	74	240	33	277	456	390	201	366	129	70	640	129	181	744	621	273	253
COL4A1	3466	6311	1844	311	842	44	469	52	1945	3952	1316	488	1637	5125	383	318	3208	400	3177	733	1697	197	1767	2107	334	2361	894	237	338	792	500	2663	2093	257	1639	220	159	2668	2906	2063	5717	284	3177	2167	1799	2789	990	2180	2077	548
COL4A2	568	751	876	359	681	81	527	259	939	874	580	311	953	978	508	127	939	274	440	325	424	176	774	935	177	822	177	248	257	730	152	734	601	324	547	382	265	890	798	501	905	503	710	804	452	787	480	654	736	577
COL4A3	65	769	930	404	435	1054	1531	34	442	846	342	348	756	1022	1029	325	1046	1023	407	735	1470	297	186	893	1138	1268	781	552	833	229	208	37	145	363	509	330	389	175	963	702	675	483	1089	600	479	364	1118	1055	672	1185
COL5A3	567	594	335	578	812	390	302	489	122	545	1055	451	764	205	718	229	563	996	277	171	551	265	448	374	423	222	1094	261	412	460	656	319	144	490	783	1115	1341	115	1000	819	176	354	389	374	810	536	804	457	538	267
COL7A1	212	282	496	426	267	477	71	319	35	804	407	989	115	611	458	207	450	102	109	52	541	68	689	297	768	99	830	145	171	112	34	259	618	246	132	1260	540	180	821	490	343	101	180	32	536	45	339	569	142	27
COL9A2	722	556	450	165	458	382	786	86	535	657	268	594	480	1149	144	154	237	192	580	203	807	737	974	704	337	541	797	184	567	730	172	888	201	562	667	350	980	877	492	651	1243	620	773	405	959	273	825	916	501	302
COL9A3	93	15	226	213	305	199	152	17	37	111	103	682	22	27	29	592	205	369	131	352	28	98	453	29	247	26	99	101	43	354	121	457	119	108	418	474	104	232	286	297	124	150	230	40	329	170	186	111	113	115
COLEC12	1028	205	313	650	335	894	515	219	1807	85	1298	289	1039	239	1001	1034	364	271	1133	904	203	1565	1253	694	439	170	1209	505	502	1012	782	1126	744	1105	567	336	831	323	867	848	551	588	868	2004	110	371	728	97	486	240
COLQ	663	502	853	1133	3140	669	1323	1564	1208	1481	1227	365	171	2398	1307	2492	3149	2102	1233	1799	1410	991	360	1569	2736	1541	876	1761	1499	404	2158	692	724	1042	1667	548	2384	2079	1277	449	1303	716	1925	721	1909	567	578	940	2340	694
COMMD3	2660	1389	3122	3872	2910	3495	2952	10110	4174	2971	2815	3423	2567	3317	3614	3835	3835	2844	2522	3665	2160	5285	3077	3473	1709	2966	2878	3723	3558	4580	1940	4192	4334	3105	4032	5463	5215	4272	3370	3391	2880	3816	2243	4532	3852	2868	5364	4481	4047	3521
COMMD9	3130	2578	3114	2004	2650	2303	3582	8721	2746	2947	2272	3658	2872	3300	5239	2078	3069	3746	2034	1620	3302	2116	4164	2925	2036	5143	4623	3024	3189	4574	1451	3384	2792	1969	3296	5325	3592	4479	2190	2347	3582	4448	2071	3223	3690	1443	4506	2447	3592	2373
COMTD1	18	1	39	0	20	22	22	18	27	1	38	61	40	19	1	38	2	20	10	31	17	2	2	44	10	21	83	2	0	1	38	19	2	9	42	0	0	1	63	0	10	26	2	41	65	0	31	0	20	40
CORO1A	280	232	363	512	588	450	121	106	166	765	50	386	557	73	318	479	213	557	372	186	142	57	221	79	255	774	421	406	541	421	275	60	400	326	758	0	52	67	260	14	163	219	142	147	19	503	507	82	261	378
CORO6	1074	878	1040	417	681	675	764	251	912	944	717	1141	1100	1081	666	590	1541	828	598	672	689	669	1038	945	906	2220	901	1006	1187	665	344	638	1540	1180	989	413	723	1250	609	936	970	966	832	728	1462	320	799	656	766	510
CORO7	215	441	80	67	219	190	236	112	339	163	226	153	248	312	147	477	78	41	132	296	338	121	293	387	376	350	192	390	237	226	190	433	284	400	528	116	442	178	121	264	621	277	273	299	332	109	443	483	264	389
CORT	311	102	268	220	224	265	270	63	578	183	47	112	100	263	304	186	384	557	77	206	108	320	261	150	364	103	105	608	158	469	123	204	727	453	440	61	73	324	302	100	251	199	59	159	196	254	77	274	410	145
COTL1	1161	1936	1993	2347	1512	1934	1593	1160	1291	962	4176	549	1289	1201	2528	269	2983	1697	1860	1441	1079	1001	1440	1111	2554	870	1841	1393	1645	376	2035	2256	935	909	1488	1387	623	1073	893	755	1893	1324	1449	1389	752	1833	2432	1364	1647	1759
COX4I2	4	32	132	159	128	2	303	0	360	62	128	0	3	261	173	0	103	131	32	229	0	3	161	334	0	65	1	207	62	104	123	133	137	104	0	128	0	268	129	0	38	82	275	263	4	145	1	31	3	4
CPA1	3	3	54	0	0	7	7	51	0	1	0	0	52	54	3	0	7	51	3	0	0	51	6	54	0	1	3	0	1	0	0	54	6	51	0	0	0	3	3	51	105	0	7	0	3	51	4	1	0	3
CPB2	105	115	495	651	189	495	65	154	46	54	158	167	97	54	208	220	234	257	20	108	150	179	175	45	359	386	347	58	149	49	249	283	114	316	250	33	90	327	361	219	96	379	175	51	216	208	283	135	268	165
CPE	80002	62979	81963	76698	75617	89977	46403	73310	64249	79960	115361	50728	90644	37932	70113	48927	73899	81525	67246	31188	99468	55140	44639	50208	55421	79525	107810	50247	55104	68634	70362	72455	36444	62233	84604	40932	51498	42001	75910	52170	70806	58993	49301	75537	78076	46181	62230	70591	83866	49880
CPEB2	8427	6179	6056	6254	6453	6317	4410	2437	5812	3525	3248	7344	4390	6611	3475	5964	3147	8407	4561	6431	5180	5614	3526	4388	8460	3406	2763	5992	4766	6243	3027	2750	5244	4737	3422	4745	4642	5262	5158	2606	3862	3872	3568	2487	4249	3135	3086	8215	4901	8668
CPEB3	4289	2394	5362	4720	9714	5668	5274	13344	4729	4377	3558	9622	4575	5321	5743	3934	7492	5047	4005	2372	7259	4163	5808	5846	8104	7783	5152	4539	8254	6533	1951	4278	6113	6928	6993	8369	7027	9275	6245	5086	8374	4832	7315	5093	7494	3863	6428	5656	6283	3405
CPEB4	47530	31355	39968	46469	54706	48967	32156	46870	34034	42332	63963	33333	45646	37409	40842	41433	47529	64698	45216	44231	44565	50945	29864	35052	51205	36976	47123	42812	40977	49424	35304	38264	34378	40568	55989	30381	34148	32296	44199	32590	30709	35397	42605	40775	40294	42660	47401	43710	50236	49204
CPLX1	504	334	535	558	753	222	557	104	558	583	211	202	557	516	421	307	334	667	265	409	663	406	378	444	875	760	509	314	679	1213	228	800	593	494	229	119	257	870	324	815	1028	822	249	1153	378	249	265	607	1088	857
CPLX2	3548	4832	3592	3230	4153	4127	2917	2397	1906	3997	4758	2567	4574	3595	3815	2923	3927	2861	2312	4846	2820	3376	2488	2964	3858	3347	2934	2648	5077	2600	2355	2037	2165	5000	5320	1820	2652	2695	3888	1677	4407	4801	3719	3269	4252	1891	5912	3161	4109	3579
CPLX3	410	1952	1020	162	486	543	104	365	408	660	106	406	245	2263	1042	134	2602	305	721	241	508	752	719	422	449	1176	325	1744	1753	957	148	595	1268	354	365	361	1256	2994	68	206	1691	1889	1731	2130	889	132	360	803	362	204
CPM	4092	8899	1592	4715	6424	3874	2621	14886	2724	3021	3063	5124	4355	2531	4717	4641	1799	5015	2364	3044	1728	2421	1745	3045	3516	2309	2666	2751	5689	4700	10794	7129	1878	3420	5929	10502	6052	2399	2941	1816	1227	3177	6057	5246	1055	3160	4841	3992	5515	3686
CPNE4	255	378	826	1269	4795	485	1388	4256	225	1190	425	1525	1075	1361	2031	657	2369	1461	451	133	1390	456	598	869	786	818	2239	531	2920	585	334	665	595	578	951	3579	5325	2876	787	2334	1432	602	2148	259	1903	286	553	1235	1486	210
CPNE5	646	438	663	970	1093	681	967	1134	301	984	265	1378	1185	726	667	973	671	545	244	494	515	449	673	1546	661	1558	1122	1509	1124	798	1193	1152	976	603	1330	1059	781	1408	731	1113	449	902	827	857	567	415	1023	453	219	213
CPNE6	4043	5647	4834	7107	8490	8668	5035	3402	4781	5723	9039	5542	10132	4982	7316	3036	9499	4305	5212	2421	6104	3153	4187	4094	5474	7472	7221	4344	8303	5771	5029	3205	7825	5378	8388	3237	4404	5833	5887	6315	4954	5251	3218	5466	4931	5144	9205	8275	5902	3989
